Province,District,Division,Date,Houses Damaged,Affected,Deaths,Month,NE_Monsoon,Hist_Avg_Affected
Northern,Jaffna,Vadamaradchi East (Maruthnkern,2012-10-30,0,231,0,10,0,1711.25
Northern,Jaffna,Thenmaradchi (Chavakachcheri),2012-10-30,1,470,0,10,0,1640.2424242424242
Northern,Jaffna,Valikamam North(Tellipallai),2012-10-30,107,1456,0,10,0,289.75
Northern,Jaffna,Vadamaradchi South-west (Karav,2012-10-30,0,1021,0,10,0,526.3103448275862
Northern,Jaffna,Kareinagar,2012-10-30,2,2425,0,10,0,430.84615384615387
Northern,Jaffna,Island South (Velanai),2012-10-30,0,14,0,10,0,561.4705882352941
Northern,Jaffna,Vadamaradchi North (Point Pedr,2012-10-30,3,2236,2,10,0,501.0444444444444
Northern,Vavuniya,Vavuniya(Tamil),2012-10-31,110,440,0,10,0,345.4117647058824
Northern,Vavuniya,Vavuniya North,2012-10-31,55,281,0,10,0,398.1666666666667
Northern,Vavuniya,Vengalacheddikulam,2012-10-21,129,1640,0,10,0,203.86666666666667
Northern,Vavuniya,Vavuniya South,2012-10-31,20,82,0,10,0,26.0
Northern,Mannar,Madhu,2012-10-31,7,0,0,10,0,846.1153846153846
Northern,Mannar,Manthai West,2012-10-31,36,0,0,10,0,363.3888888888889
Central,Nuwara Eliya,Ambagamuwakorale,2012-10-08,0,123,0,10,0,147.56756756756758
Northern,Jaffna,Island South (Velanai),2013-01-04,1,0,0,1,1,561.4705882352941
Northern,Jaffna,Valikamam North(Tellipallai),2013-01-04,5,0,0,1,1,289.75
Northern,Jaffna,Valikamam South -West (Sandili,2013-01-04,3,0,0,1,1,386.0673076923077
Eastern,Batticaloa,Koralai Pattu West (Oddamavadi,2013-01-25,0,12651,0,1,1,6663.727272727273
Eastern,Batticaloa,Koralai Pattu Central,2013-01-25,0,26015,0,1,1,6420.315789473684
Eastern,Batticaloa,Koralai Pattu South (Kiran),2013-01-25,0,716,0,1,1,3592.28125
Eastern,Batticaloa,Kattankudy,2013-01-25,0,25798,0,1,1,12001.538461538461
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2013-01-25,0,30854,0,1,1,5449.964912280701
Eastern,Batticaloa,Eravur Town (Eravur),2013-01-25,0,65429,0,1,1,8684.794871794871
Eastern,Batticaloa,Manmunai West(Vavunatheivu),2013-01-25,0,37431,0,1,1,7533.545454545455
Eastern,Batticaloa,Manmunai North (Batti Town),2013-01-25,0,1458,0,1,1,3220.090909090909
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2013-01-25,29,68375,0,1,1,3898.230769230769
Eastern,Batticaloa,Manmunai South - West (Peddipe,2013-01-25,0,378,0,1,1,1922.34
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2013-01-25,5,73257,0,1,1,5104.213114754099
Eastern,Batticaloa,Porativu Pattu (Ellavul),2013-01-25,9,36695,1,1,1,5730.132075471698
Eastern,Ampara,Uhana,2013-01-25,25,241,0,1,1,166.33333333333334
Eastern,Ampara,Ampara,2013-01-25,3,629,0,1,1,665.1538461538462
Eastern,Ampara,Karativu,2013-01-25,1,241,0,1,1,7287.764705882353
Eastern,Ampara,Addalachchenai,2013-01-25,0,1123,0,1,1,11400.545454545454
Eastern,Ampara,Ninthavur,2013-01-25,0,85,0,1,1,7588.411764705882
Eastern,Ampara,Akkaraipattu(Karunkoditivu),2013-01-25,0,4243,0,1,1,11996.90909090909
Eastern,Ampara,Sayinthamarathu,2013-01-25,0,350,0,1,1,9378.5
Eastern,Ampara,Alayadiwembu,2013-01-25,1,5045,0,1,1,7969.933333333333
Eastern,Ampara,Samanthurai,2013-01-25,100,4786,0,1,1,5257.785714285715
Northern,Mullaitivu,Maritimepattu,2012-10-28,2,1610,0,10,0,2159.2380952380954
Northern,Mullaitivu,Puthukudiyiruppu,2012-10-28,0,13262,0,10,0,4717.35294117647
Northern,Mullaitivu,Oddusuddan,2012-10-28,1124,3510,0,10,0,2072.5714285714284
Northern,Mullaitivu,Manthai East,2012-10-28,0,2336,0,10,0,605.7
Northern,Mullaitivu,Thunukkai,2012-10-28,0,3176,0,10,0,1346.3846153846155
Northern,Kilinochchi,Pachchilaipalli,2012-10-30,462,0,0,10,0,727.2307692307693
Northern,Kilinochchi,Kandavalai,2012-10-30,171,0,0,10,0,2030.2553191489362
Northern,Kilinochchi,Poonakary,2012-10-30,17,0,0,10,0,1129.7142857142858
Northern,Kilinochchi,Karachchi,2012-10-30,4,0,0,10,0,1880.4
Northern,Jaffna,Delft,2012-10-30,0,1211,0,10,0,277.9130434782609
Northern,Jaffna,Island North(Kayts),2012-10-30,221,958,1,10,0,174.36666666666667
Northern,Jaffna,Jaffna,2012-10-30,1,3952,0,10,0,1042.6363636363637
Northern,Jaffna,Nallur,2012-10-30,0,541,0,10,0,208.2842105263158
Northern,Jaffna,Valikamam South -West (Sandili,2012-10-30,1,2430,0,10,0,386.0673076923077
Northern,Jaffna,Valikamam West (Chankanai),2012-10-30,117,2887,0,10,0,808.5
Northern,Jaffna,Valikamam East (Kopay),2012-10-30,1,72,0,10,0,400.9811320754717
Northern,Jaffna,Valikamam South (Uduvil),2012-10-30,0,2,0,10,0,405.8809523809524
Northern,Jaffna,Vadamaradchi East (Maruthnkern,2012-10-30,0,231,0,10,0,1711.25
Northern,Jaffna,Thenmaradchi (Chavakachcheri),2012-10-30,1,470,0,10,0,1640.2424242424242
Northern,Jaffna,Valikamam North(Tellipallai),2012-10-30,107,0,0,10,0,289.75
Northern,Jaffna,Vadamaradchi South-west (Karav,2012-10-30,0,1021,0,10,0,526.3103448275862
Northern,Jaffna,Kareinagar,2012-10-30,2,2425,0,10,0,430.84615384615387
Northern,Jaffna,Island South (Velanai),2012-10-30,0,14,0,10,0,561.4705882352941
Northern,Jaffna,Vadamaradchi North (Point Pedr,2012-10-30,6,2236,2,10,0,501.0444444444444
Northern,Jaffna,Vadamaradchi North (Point Pedr,2012-10-30,6,2236,2,10,0,501.0444444444444
Northern,Vavuniya,Vavuniya(Tamil),2012-10-31,110,440,0,10,0,345.4117647058824
Northern,Vavuniya,Vavuniya North,2012-10-31,55,281,0,10,0,398.1666666666667
Northern,Vavuniya,Vavuniya(Tamil),2012-10-31,281,1640,0,10,0,345.4117647058824
Northern,Vavuniya,Vavuniya South,2012-10-31,20,82,0,10,0,26.0
Northern,Mannar,Musalai,2012-10-31,0,800,0,10,0,698.8275862068965
Northern,Mannar,Madhu,2012-10-31,7,197,0,10,0,846.1153846153846
Central,Kandy,Doluwa,2013-02-01,0,9,0,2,1,10.5
Southern,Hambantota,Hambantota,2013-03-17,0,3,0,3,0,1522.1923076923076
Western,Gampaha,Wattala,2013-05-04,0,18249,0,5,0,2875.403314917127
Western,Gampaha,Ja-Ela,2013-05-04,0,6274,0,5,0,1560.041095890411
Western,Gampaha,Katana,2013-05-04,0,5232,0,5,0,2446.657894736842
Western,Gampaha,Minuwangoda,2013-05-04,0,3,0,5,0,242.4102564102564
Western,Gampaha,Mahara,2013-05-04,1,5533,0,5,0,687.675
Western,Gampaha,Kelaniya,2013-05-04,0,17198,0,5,0,4041.2289156626507
Western,Gampaha,Biyagama,2013-05-04,0,1035,0,5,0,2119.6724137931033
Northern,Jaffna,Kareinagar,2013-05-13,0,3,0,5,0,430.84615384615387
Eastern,Ampara,Samanthurai,2013-05-13,1,5,0,5,0,5257.785714285715
Central,Matale,Rattota,2012-01-01,0,0,0,1,1,144.75
Uva,Badulla,Hali-Ela,2012-07-01,0,0,0,7,0,13971.42857142857
Uva,Badulla,Bandarawela,2012-07-01,0,0,0,7,0,82.11111111111111
Uva,Badulla,Passara,2012-07-01,0,0,0,7,0,81.08333333333333
Central,Kandy,Doluwa,2013-06-02,2,6,0,6,0,10.5
Western,Colombo,Kolonnawa,2013-06-02,0,75,0,6,0,5371.8493150684935
Southern,Galle,Akmeemana,2013-06-08,58,230,0,6,0,365.1111111111111
Southern,Galle,Nagoda,2013-06-08,8,0,0,6,0,5971.941176470588
Western,Colombo,Colombo,2013-06-13,14,60,0,6,0,3815.3571428571427
Northern,Mannar,Musalai,2012-12-04,39,2299,0,12,1,698.8275862068965
Uva,Moneragala,Thanamalvila,2012-12-05,12,110,0,12,1,90.72727272727273
Uva,Moneragala,Wellawaya,2012-12-05,0,7,0,12,1,36.904761904761905
Southern,Galle,Thawalama,2012-12-17,0,4,0,12,1,3613.9411764705883
Central,Kandy,Medadumbara,2012-12-17,100,590,1,12,1,169.58333333333334
Central,Kandy,Ganga Ihala Korale,2012-12-17,0,6,0,12,1,106.47368421052632
Central,Kandy,Pathahewaheta,2012-12-17,156,752,0,12,1,190.75
Central,Kandy,Akurana,2012-12-17,118,487,0,12,1,53.48717948717949
Central,Kandy,Udunuwara,2012-12-17,4,23,0,12,1,39.875
Central,Kandy,Pathadumbara,2012-12-17,0,1,1,12,1,60.142857142857146
Central,Kandy,Panvila,2012-12-17,10,190,0,12,1,151.33333333333334
Central,Kandy,Udadumbara,2012-12-17,98,396,2,12,1,121.25
Central,Kandy,Yatinuwara,2012-12-17,2,9,0,12,1,48.2
Central,Kandy,Hatharaliyadda,2012-12-17,1,5,0,12,1,201.75
Central,Kandy,Udapalatha,2012-12-17,11,46,0,12,1,16.0
Central,Kandy,Minipe,2012-12-17,18,119,0,12,1,30.714285714285715
Central,Kandy,Kundasale,2013-09-29,12,46,0,9,0,40.5
Central,Kandy,Harispattuwa,2012-12-17,4,37,0,12,1,14.625
Central,Kandy,Poojapitiya,2012-12-17,52,237,0,12,1,42.888888888888886
Central,Kandy,Delthota,2012-12-17,21,167,0,12,1,59.666666666666664
Central,Kandy,Thumpane,2012-12-17,3,11,0,12,1,9.2
Southern,Hambantota,Thissamaharama,2012-12-18,0,4890,0,12,1,527.0285714285715
Southern,Hambantota,Sooriyawewa,2012-12-18,0,1509,0,12,1,390.0
Southern,Hambantota,Hambantota,2012-12-18,0,16501,1,12,1,1522.1923076923076
Southern,Hambantota,Lunugamvehera,2012-12-18,0,905,0,12,1,181.875
Southern,Hambantota,Tangalle,2012-12-18,0,400,0,12,1,825.8181818181819
Southern,Hambantota,Angunakolapelessa,2012-12-18,0,53,0,12,1,106.42857142857143
Southern,Hambantota,Weeraketiya,2012-12-18,0,45,0,12,1,306.4
Southern,Hambantota,Hambantota,2012-12-18,0,13442,0,12,1,1522.1923076923076
Central,Matale,Wilgamuwa,2012-12-18,20,589,0,12,1,201.0
Central,Matale,Ambanganga Korale,2012-12-18,21,62,3,12,1,70.75
Central,Matale,Ukuwela,2012-12-18,51,444,0,12,1,121.5
Central,Matale,Dambulla,2012-12-18,0,49,0,12,1,211.64864864864865
Central,Matale,Naula,2012-12-18,93,996,0,12,1,198.77777777777777
Central,Matale,Pallepola,2012-12-18,27,40,0,12,1,64.0
Central,Matale,Yatawatta,2012-12-18,53,102,0,12,1,48.0
Central,Matale,Galewela,2012-12-18,0,6,0,12,1,75.85714285714286
Central,Matale,Laggala-Pallegama,2012-12-18,25,108,0,12,1,58.0
North-Central,Polonnaruwa,Dimbulagala,2012-12-18,202,1131,2,12,1,148.23076923076923
North-Central,Polonnaruwa,Lankapura,2012-12-18,93,6273,1,12,1,899.1282051282051
North-Central,Polonnaruwa,Elahera,2012-12-18,146,683,0,12,1,127.29411764705883
North-Central,Polonnaruwa,Thamankaduwa,2012-12-18,53,6159,0,12,1,885.7
North-Central,Polonnaruwa,Medirigiriya,2012-12-18,2,51,0,12,1,550.7777777777778
North-Central,Polonnaruwa,Welikanda,2012-12-18,14,190,0,12,1,255.45454545454547
Uva,Badulla,Mahiyanganaya,2012-12-18,1,0,0,12,1,189.83333333333334
Uva,Badulla,Welimada,2012-12-18,0,0,0,12,1,103.0
Uva,Badulla,Hali-Ela,2012-12-18,1,86,0,12,1,13971.42857142857
Uva,Badulla,Bandarawela,2012-12-01,10,0,0,12,1,82.11111111111111
Uva,Badulla,Passara,2012-12-18,4,0,3,12,1,81.08333333333333
Eastern,Batticaloa,Koralai Pattu West (Oddamavadi,2012-12-18,389,24026,0,12,1,6663.727272727273
Eastern,Ampara,Mahaoya,2012-12-18,35,0,0,12,1,2275.8
Eastern,Ampara,Dehiattakandiya,2012-12-18,39,0,0,12,1,928.8
Eastern,Ampara,Uhana,2012-12-18,2,0,0,12,1,166.33333333333334
Eastern,Ampara,Damana,2012-12-18,11,0,0,12,1,326.61538461538464
Eastern,Ampara,Thirukkovil,2012-12-18,0,0,1,12,1,11717.083333333334
Eastern,Ampara,Pothuvil,2012-12-18,1,0,0,12,1,10157.588235294117
Eastern,Ampara,Ampara,2012-12-18,7,0,0,12,1,665.1538461538462
North-Central,Anuradhapura,Thalawa,2012-12-18,0,50,0,12,1,388.1666666666667
North-Central,Anuradhapura,Ipalogama,2012-12-19,0,28,0,12,1,345.57142857142856
North-Central,Anuradhapura,Nachchadoowa,2012-12-19,0,456,0,12,1,668.0
North-Central,Anuradhapura,Kebithigollewa,2012-12-19,0,145,0,12,1,115.0
North-Central,Anuradhapura,Rajanganaya,2012-12-19,0,111,0,12,1,614.375
North-Central,Anuradhapura,Galnewa,2012-12-19,0,96,0,12,1,266.2
North-Central,Anuradhapura,Thambuttegama,2012-12-19,0,133,0,12,1,163.4375
Central,Nuwara Eliya,Nuwara Eliya,2013-10-17,0,18,0,10,0,100.98484848484848
Central,Kandy,Medadumbara,2013-10-30,5,140,0,10,0,169.58333333333334
Central,Kandy,Akurana,2013-10-30,0,8,0,10,0,53.48717948717949
Central,Kandy,Kandy Four Gravets & Gangawata,2013-10-30,2,8,0,10,0,129.52631578947367
Central,Kandy,Harispattuwa,2013-10-30,1,3,0,10,0,14.625
North-Western,Puttalam,Kalpitiya,2013-11-07,0,60,0,11,0,2072.6
Southern,Hambantota,Ambalantota,2013-11-17,0,394,0,11,0,170.66666666666666
Western,Colombo,Hanwella,2013-03-08,0,0,1,3,0,834.5
North-Western,Puttalam,Puttalam,2014-01-07,0,0,0,1,1,4277.866666666667
North-Central,Anuradhapura,Nochchiyagama,2014-01-07,0,574,0,1,1,806.6
Eastern,Batticaloa,Koralai Pattu South (Kiran),2014-01-07,0,2659,0,1,1,3592.28125
Eastern,Batticaloa,Manmunai North (Batti Town),2014-01-07,0,9,0,1,1,3220.090909090909
North-Central,Polonnaruwa,Dimbulagala,2014-01-16,4,200,0,1,1,148.23076923076923
North-Central,Polonnaruwa,Thamankaduwa,2014-01-16,0,48,0,1,1,885.7
Southern,Matara,Mulatiyana,2014-01-17,0,31,0,1,1,219.953125
Uva,Moneragala,Thanamalvila,2011-03-22,8,40,0,3,0,90.72727272727273
Western,Colombo,Kaduwela,2011-05-27,0,531,0,5,0,824.8507462686567
Western,Colombo,Kolonnawa,2011-05-27,0,600,0,5,0,5371.8493150684935
Western,Colombo,Padukka,2011-05-27,0,19,0,5,0,571.5555555555555
Western,Colombo,Homagama,2011-05-27,6,842,0,5,0,1023.4285714285714
Western,Gampaha,Biyagama,2011-05-28,2,154,0,5,0,2119.6724137931033
Sabaragamuwa,Kegalle,Warakapola,2011-05-27,37,850,1,5,0,202.77777777777777
Central,Nuwara Eliya,Nuwara Eliya,2011-07-25,11,55,0,7,0,100.98484848484848
Central,Nuwara Eliya,Kothmale,2011-07-25,22,129,0,7,0,25.0
Northern,Mannar,Nanadhan,2011-12-01,0,52,0,12,1,464.90909090909093
Eastern,Trincomalee,Morawewa,2011-12-13,0,117,0,12,1,201.33333333333334
Southern,Matara,Athuraliya,2011-12-13,0,4,1,12,1,1854.741935483871
Northern,Kilinochchi,Poonakary,2011-12-18,0,1318,0,12,1,1129.7142857142858
Eastern,Trincomalee,Thambalagamuwa,2011-12-19,0,24,0,12,1,471.2916666666667
Central,Matale,Ukuwela,2011-12-19,1,5,0,12,1,121.5
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2014-05-07,1,54,0,5,0,5449.964912280701
Sabaragamuwa,Kegalle,Dehiovita,2014-06-03,6,20,0,6,0,372.2307692307692
Sabaragamuwa,Kegalle,Kegalle,2014-06-03,0,3,0,6,0,23.53846153846154
Sabaragamuwa,Kegalle,Rambukkana,2014-06-03,0,3,0,6,0,26.333333333333332
Western,Colombo,Kaduwela,2014-06-02,2,1947,2,6,0,824.8507462686567
Western,Colombo,Padukka,2014-06-02,1,668,0,6,0,571.5555555555555
Western,Colombo,Thimbirigasyaya,2014-06-02,1,0,0,6,0,3499.28125
Western,Colombo,Hanwella,2014-06-02,156,469,0,6,0,834.5
Western,Gampaha,Kelaniya,2014-06-02,0,4621,0,6,0,4041.2289156626507
Western,Gampaha,Wattala,2014-06-02,14,6037,0,6,0,2875.403314917127
Western,Gampaha,Dompe,2014-06-02,1,24,0,6,0,184.044776119403
Western,Gampaha,Biyagama,2014-06-02,63,7561,1,6,0,2119.6724137931033
Western,Gampaha,Mahara,2014-06-02,0,1070,0,6,0,687.675
Western,Gampaha,Minuwangoda,2014-06-02,46,248,0,6,0,242.4102564102564
Western,Gampaha,Gampaha,2014-06-02,3,605,0,6,0,783.2647058823529
Western,Gampaha,Ja-Ela,2014-06-02,2,412,0,6,0,1560.041095890411
Western,Gampaha,Attanagalla,2014-06-02,429,1728,0,6,0,556.9166666666666
Western,Gampaha,Katana,2014-06-02,0,412,0,6,0,2446.657894736842
Western,Gampaha,Divulapitiya,2014-06-02,3,16,0,6,0,633.2727272727273
Southern,Matara,Akuressa,2014-06-02,51,1557,1,6,0,2100.885714285714
Southern,Matara,Thihagoda,2014-06-02,2,526,0,6,0,1670.969696969697
Southern,Matara,Athuraliya,2014-06-02,2,427,0,6,0,1854.741935483871
Southern,Matara,Weligama,2014-06-02,6,30,0,6,0,1134.2857142857142
Southern,Matara,Hakmana,2014-06-02,13,86,0,6,0,86.80434782608695
Southern,Matara,Devinuwara,2014-06-02,12,88,0,6,0,83.63157894736842
Southern,Matara,Pitabeddara,2014-06-02,15,83,0,6,0,1417.3809523809523
Southern,Matara,Mulatiyana,2014-06-02,13,80,0,6,0,219.953125
Southern,Matara,Kirinda Puhulwella,2014-06-02,3,20,0,6,0,65.2
Southern,Matara,Kamburupitiya,2014-06-02,7,222,0,6,0,1478.4736842105262
North-Western,Kurunegala,Pannala,2014-06-02,2,528,1,6,0,268.09302325581393
North-Western,Kurunegala,Narammala,2014-06-02,0,106,0,6,0,189.14285714285714
Southern,Matara,Malimbada,2014-06-02,12,1281,0,6,0,1108.5
Southern,Galle,Elpitiya,2014-06-02,89,2275,0,6,0,548.52
Southern,Galle,Yakkalamulla,2014-06-02,19,163,0,6,0,420.4166666666667
Southern,Galle,Galle Four Gravets,2014-06-02,0,293,0,6,0,619.051724137931
Southern,Galle,Niyagama,2014-06-02,108,6086,0,6,0,2108.214285714286
Southern,Galle,Neluwa,2014-06-02,6,23,0,6,0,2447.3333333333335
Southern,Galle,Nagoda,2014-06-02,50,587,0,6,0,5971.941176470588
Southern,Galle,Baddegama,2014-06-02,2,43,0,6,0,1502.235294117647
Southern,Galle,Benthota,2014-06-02,3,701,0,6,0,109.76190476190476
Southern,Galle,Hikkaduwa,2014-06-02,0,85,0,6,0,2080.3333333333335
Southern,Galle,Imaduwa,2014-06-02,5,17,0,6,0,449.6
Southern,Galle,Thawalama,2014-06-02,11,65,0,6,0,3613.9411764705883
Southern,Galle,Akmeemana,2014-06-02,2,18,0,6,0,365.1111111111111
Southern,Galle,Balapitiya,2014-06-02,0,170,0,6,0,1612.7777777777778
Southern,Galle,Bope-Poddala,2014-06-02,1,6,0,6,0,658.0
Sabaragamuwa,Ratnapura,Kalawana,2014-06-02,26,522,0,6,0,147.3361344537815
Sabaragamuwa,Ratnapura,Kiriella,2014-06-02,6,6603,0,6,0,614.020618556701
Sabaragamuwa,Ratnapura,Imbulpe,2014-06-02,7,120,2,6,0,36.5
Sabaragamuwa,Ratnapura,Kuruvita,2014-06-02,10,3578,0,6,0,379.3220338983051
Sabaragamuwa,Ratnapura,Pelmadulla,2014-06-02,0,2214,0,6,0,205.1578947368421
Sabaragamuwa,Ratnapura,Elapatha,2014-06-02,16,1633,0,6,0,800.0117647058823
Sabaragamuwa,Ratnapura,Eheliyagoda,2014-06-02,41,2250,1,6,0,244.28125
Sabaragamuwa,Ratnapura,Nivithigala,2014-06-02,6,389,0,6,0,293.55555555555554
Sabaragamuwa,Ratnapura,Kahawatta,2014-06-02,3,18,0,6,0,194.6046511627907
Sabaragamuwa,Ratnapura,Balangoda,2014-06-02,12,44,0,6,0,46.940298507462686
Sabaragamuwa,Ratnapura,Ayagama,2014-06-02,46,1938,1,6,0,345.41975308641975
Western,Kalutara,Agalawatta,2014-06-02,64,1188,8,6,0,507.2142857142857
Western,Kalutara,Mathugama,2014-06-02,55,3670,3,6,0,903.5714285714286
Western,Kalutara,Bulathsinhala,2014-06-02,110,22306,4,6,0,2419.6133333333332
Western,Kalutara,Walallavita,2014-06-02,97,12265,0,6,0,1675.56
Western,Kalutara,Panadura,2014-06-02,0,1575,0,6,0,1939.439024390244
Western,Kalutara,Kalutara,2014-06-02,43,4085,0,6,0,3989.5263157894738
Western,Kalutara,Madurawala,2014-06-02,9,10189,1,6,0,3913.6875
Western,Kalutara,Bandaragama,2014-06-02,13,1074,0,6,0,687.7586206896551
Western,Kalutara,Dodangoda,2014-06-02,12,4636,1,6,0,7051.071428571428
Western,Kalutara,Millaniya,2014-06-02,11,3456,0,6,0,3634.409090909091
Western,Kalutara,Ingiriya,2014-06-02,2,2224,0,6,0,2755.153846153846
Western,Kalutara,Palindanuwara,2014-06-02,18,10310,0,6,0,817.358024691358
Western,Kalutara,Horana,2014-06-02,13,524,0,6,0,177.7
Western,Kalutara,Beruwala,2014-06-02,4,20,0,6,0,1572.6
Central,Nuwara Eliya,Ambagamuwakorale,2014-06-03,0,173,0,6,0,147.56756756756758
Central,Nuwara Eliya,Nuwara Eliya,2014-06-12,1,317,0,6,0,100.98484848484848
Central,Nuwara Eliya,Ambagamuwakorale,2014-06-12,14,241,0,6,0,147.56756756756758
Central,Kandy,Pasbage Korale,2014-06-12,0,406,0,6,0,358.25
Central,Kandy,Udapalatha,2014-06-12,0,5,0,6,0,16.0
Central,Kandy,Udunuwara,2014-06-12,1,6,0,6,0,39.875
Sabaragamuwa,Kegalle,Yatiyanthota,2014-06-12,4,29,0,6,0,33.733333333333334
Sabaragamuwa,Ratnapura,Ratnapura,2014-06-12,6,867,0,6,0,842.5670103092783
Sabaragamuwa,Ratnapura,Kiriella,2014-06-12,0,2,0,6,0,614.020618556701
Sabaragamuwa,Ratnapura,Godakawela,2014-06-12,2,33,0,6,0,67.16216216216216
Sabaragamuwa,Ratnapura,Pelmadulla,2014-06-12,6,351,0,6,0,205.1578947368421
Sabaragamuwa,Ratnapura,Elapatha,2014-06-12,0,269,0,6,0,800.0117647058823
Sabaragamuwa,Ratnapura,Kahawatta,2014-06-12,1,7,0,6,0,194.6046511627907
Central,Kandy,Poojapitiya,2014-06-17,0,4,0,6,0,42.888888888888886
Central,Kandy,Udadumbara,2014-06-18,1,4,0,6,0,121.25
Uva,Badulla,Kandaketiya,2014-06-24,0,28,0,6,0,9.666666666666666
Central,Nuwara Eliya,Walapane,2014-07-13,131,497,0,7,0,136.5
Central,Nuwara Eliya,Nuwara Eliya,2014-07-14,12,54,0,7,0,100.98484848484848
Central,Nuwara Eliya,Kothmale,2014-08-08,1,5,0,8,0,25.0
Eastern,Trincomalee,Thambalagamuwa,2014-08-21,35,0,0,8,0,471.2916666666667
Southern,Galle,Galle Four Gravets,2014-08-18,0,1267,0,8,0,619.051724137931
Southern,Galle,Akmeemana,2014-08-22,0,37,0,8,0,365.1111111111111
Uva,Moneragala,Medagama,2014-09-07,38,0,0,9,0,52.57142857142857
Central,Nuwara Eliya,Nuwara Eliya,2014-09-12,1,4,0,9,0,100.98484848484848
Northern,Kilinochchi,Kandavalai,2014-09-05,36,0,0,9,0,2030.2553191489362
Southern,Matara,Kotapola,2014-09-25,0,14,1,9,0,601.7567567567568
Northern,Vavuniya,Vavuniya(Tamil),2014-09-25,0,6,0,9,0,345.4117647058824
Northern,Vavuniya,Vavuniya North,2014-09-25,0,2,0,9,0,398.1666666666667
Northern,Vavuniya,Vavuniya South,2014-09-25,0,19,0,9,0,26.0
Central,Nuwara Eliya,Nuwara Eliya,2014-09-26,0,4,0,9,0,100.98484848484848
Sabaragamuwa,Kegalle,Galigamuwa,2014-09-25,1,0,0,9,0,173.0
Uva,Moneragala,Siyambalanduwa,2014-09-28,6,24,0,9,0,45.733333333333334
Uva,Moneragala,Badalkumbura,2011-01-09,80,420,0,1,1,391.7142857142857
Uva,Moneragala,Madulla,2011-01-09,1,5,0,1,1,1.6666666666666667
Uva,Moneragala,Medagama,2011-01-09,2,10,0,1,1,52.57142857142857
Uva,Moneragala,Wellawaya,2011-01-09,2,10,0,1,1,36.904761904761905
Uva,Moneragala,Bibile,2011-01-09,9,35,0,1,1,32.36363636363637
Uva,Moneragala,Siyambalanduwa,2011-01-09,6,73,0,1,1,45.733333333333334
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2011-01-09,1644,70326,2,1,1,5449.964912280701
Eastern,Batticaloa,Koralai Pattu (Valachchenai),2011-01-09,213,29911,1,1,1,7899.689655172414
Eastern,Batticaloa,Eravur Town (Eravur),2011-01-09,42,35782,2,1,1,8684.794871794871
Eastern,Batticaloa,Koralai Pattu (Valachchenai),2011-01-09,411,31634,0,1,1,7899.689655172414
Eastern,Batticaloa,Koralai Pattu North(Vakarai),2011-01-09,1123,23097,1,1,1,3138.75
Eastern,Batticaloa,Koralai Pattu West (Oddamavadi,2011-01-09,1053,28204,0,1,1,6663.727272727273
Eastern,Batticaloa,Manmunai South - West (Peddipe,2011-01-09,922,24476,3,1,1,1922.34
Eastern,Batticaloa,Manmunai North (Batti Town),2011-01-09,716,77849,2,1,1,3220.090909090909
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2011-01-09,159,27514,0,1,1,3898.230769230769
Eastern,Batticaloa,Manmunai West(Vavunatheivu),2011-01-09,2147,29612,1,1,1,7533.545454545455
Eastern,Batticaloa,Koralai Pattu (Valachchenai),2011-01-09,103,21345,9,1,1,7899.689655172414
Eastern,Batticaloa,Kattankudy,2011-01-09,553,42733,0,1,1,12001.538461538461
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2011-01-09,422,51494,1,1,1,5104.213114754099
Eastern,Batticaloa,Porativu Pattu (Ellavul),2011-01-09,799,46164,0,1,1,5730.132075471698
Northern,Mullaitivu,Thunukkai,2011-01-11,0,1500,0,1,1,1346.3846153846155
Sabaragamuwa,Ratnapura,Ratnapura,2011-01-09,81,433,0,1,1,842.5670103092783
Sabaragamuwa,Ratnapura,Embilipitiya,2011-01-09,10,96,0,1,1,55.275862068965516
